Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeBand,TenureGroup,EarlyCareerFlag,YearsWithoutPromotion,RoleTenureRatio,ManagerTenureRatio,CompanyExperienceRatio,OvertimeRiskFlag,SatisfactionIndex,CompaRatio,JobHopIntensity,StagnationRiskFlag
46,No,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,0,46-55,High,11+ years,0,11,0.3636363636363636,0.7272727272727273,0.4230769230769231,0,3.0,0.9790105389069623,0.07407407407407407,0
34,No,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,0,26-35,Lower-Middle,2-3 years,1,3,0.6666666666666666,0.6666666666666666,0.75,1,2.75,0.8247494397961213,0.0,0
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,0,46-55,High,11+ years,0,18,0.3448275862068966,0.3448275862068966,0.935483870967742,1,2.25,1.0341381747664316,0.125,1
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,0,56+,High,6-10 years,0,4,0.7777777777777778,0.4444444444444444,0.36,0,3.5,1.0707680403483664,0.23076923076923078,0
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,0,26-35,Lower-Middle,11+ years,0,6,0.7272727272727273,0.9090909090909092,0.7333333333333333,0,3.0,0.8076656038902518,0.25,0
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,0,26-35,Low,4-5 years,1,4,0.5,0.5,0.8,1,3.0,0.7728975513696933,0.0,0
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,0,36-45,High,11+ years,0,11,0.36,0.52,0.9615384615384616,0,2.5,0.9999048507969879,0.037037037037037035,0
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,0,26-35,Lower-Middle,6-10 years,0,9,0.9,0.8,0.7142857142857143,0,3.25,0.8160257789080176,0.26666666666666666,0
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,0,26-35,Lower-Middle,2-3 years,1,1,0.6666666666666666,0.6666666666666666,0.75,1,3.25,1.2580217340307078,0.0,0
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,0,36-45,Low,0-1 years,0,1,0.0,0.0,0.0555555555555555,1,2.75,0.43109424222044945,0.3157894736842105,0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,0,36-45,High,11+ years,0,6,0.3333333333333333,0.8095238095238095,0.9130434782608696,0,4.0,1.042144960122159,0.125,0
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,0,36-45,Upper-Middle,11+ years,0,11,0.875,0.75,0.8888888888888888,1,3.0,0.9832292792633354,0.47368421052631576,0
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,1,36-45,Upper-Middle,6-10 years,0,10,0.7,0.5,1.0,0,3.0,0.8126510108351661,0.09090909090909091,0
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,0,26-35,Lower-Middle,2-3 years,1,0,1.0,1.0,1.0,1,3.25,1.3875556319157865,0.3333333333333333,0
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,0,46-55,Low,6-10 years,0,0,0.0,1.0,0.875,0,2.25,1.0183301999940526,0.0,0
30,No,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,0,26-35,Lower-Middle,6-10 years,0,7,0.5,0.875,0.8,1,3.0,0.8532830806176265,0.6363636363636364,0
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,1,26-35,Lower-Middle,6-10 years,0,0,1.0,1.0,0.7,1,2.25,1.198098850521544,0.2727272727272727,0
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,0,26-35,Low,2-3 years,1,2,0.6666666666666666,0.6666666666666666,0.6,0,2.25,0.7463448964015608,0.3333333333333333,0
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,0,18-25,Low,2-3 years,1,0,1.0,0.5,1.0,0,3.0,0.7520860109892651,0.3333333333333333,0
32,No,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,0,26-35,Upper-Middle,6-10 years,0,10,0.7,0.8,1.0,0,3.5,1.1284418844632254,0.09090909090909091,0
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,0,36-45,High,0-1 years,0,0,0.0,0.0,0.0,0,2.5,0.9410777233061177,0.13043478260869565,0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,0,36-45,High,11+ years,0,4,0.4736842105263157,0.1052631578947368,0.9047619047619048,1,3.0,1.1044401214311053,0.2727272727272727,0
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,0,56+,Low,2-3 years,1,0,1.0,1.0,1.0,0,2.75,0.8511202376271645,0.3333333333333333,0
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,1,26-35,Lower-Middle,6-10 years,0,9,0.4,0.1,1.0,0,2.75,0.8874507524293653,0.09090909090909091,0
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,1,36-45,Lower-Middle,4-5 years,0,5,0.4,0.6,0.8333333333333334,0,2.0,1.4008319593998526,0.0,0
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,0,26-35,Lower-Middle,6-10 years,0,3,0.2222222222222222,0.7777777777777778,0.9,0,2.25,0.8409245610261465,0.0,0
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,0,36-45,Upper-Middle,6-10 years,0,6,1.0,1.0,0.7,0,2.75,0.7226054488424002,0.2727272727272727,0
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,0,46-55,Lower-Middle,6-10 years,0,2,0.8571428571428571,1.0,0.7,0,3.0,1.2282397021069917,0.5454545454545454,0
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,0,26-35,Upper-Middle,6-10 years,0,2,0.8888888888888888,0.5555555555555556,0.9,0,2.75,1.2129523493167282,0.0,0
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,0,46-55,High,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.12,1,2.5,1.0887665274634735,0.15384615384615385,0
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,1,36-45,High,4-5 years,0,4,0.8,0.0,0.5555555555555556,1,3.0,0.9263284397762598,0.2,0
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,1,46-55,High,6-10 years,0,1,0.875,0.875,0.8,1,2.25,0.8603221907136893,0.8181818181818182,1
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,0,26-35,High,6-10 years,0,9,0.1111111111111111,0.8888888888888888,1.0,1,2.5,1.2137815799839358,0.1,0
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,0,36-45,Lower-Middle,6-10 years,0,7,0.875,0.875,0.8888888888888888,0,2.0,0.8240224680554459,0.0,0
31,No,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,0,26-35,High,6-10 years,0,1,0.8,0.6,1.0,1,2.5,1.0035394533401927,0.09090909090909091,1
41,No,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,0,36-45,Upper-Middle,11+ years,0,8,0.1052631578947368,0.4736842105263157,1.0,0,2.25,1.1179007942234336,0.05,0
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,1,26-35,Low,2-3 years,1,1,0.6666666666666666,0.6666666666666666,1.0,1,2.75,0.8260028613059581,0.25,0
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,1,36-45,Low,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.3,0,2.25,0.8475320410098494,0.36363636363636365,0
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,0,36-45,High,11+ years,0,18,0.4,0.5,0.9523809523809524,1,3.0,1.1520414068142832,0.0,0
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,0,46-55,High,11+ years,0,10,0.4736842105263157,0.5789473684210527,0.8260869565217391,0,3.5,0.9997485342491822,0.16666666666666666,0
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,0,56+,High,6-10 years,0,0,0.4285714285714285,1.0,0.1944444444444444,0,2.5,1.027364457694852,0.16216216216216217,0
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,0,36-45,Lower-Middle,4-5 years,0,4,0.5,0.0,0.6666666666666666,0,2.75,1.2716568811765054,1.2857142857142858,0
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,0,26-35,High,6-10 years,0,8,0.7777777777777778,0.6666666666666666,0.9,0,3.5,0.8658227114689035,0.0,0
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,0,36-45,Lower-Middle,6-10 years,0,1,0.8888888888888888,0.8888888888888888,1.0,0,3.25,0.8471038208218865,0.1,0
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,0,36-45,Lower-Middle,6-10 years,0,8,0.3333333333333333,0.7777777777777778,0.9,0,2.75,0.745691262997683,0.0,0
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,0,26-35,Lower-Middle,6-10 years,0,8,0.6666666666666666,0.1111111111111111,1.0,1,2.75,0.7722257315323312,0.1,0
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,0,46-55,High,11+ years,0,33,0.2727272727272727,0.303030303030303,1.0,1,2.5,0.904682423827173,0.029411764705882353,0
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,0,36-45,Upper-Middle,6-10 years,0,6,1.0,1.0,0.6363636363636364,0,2.5,1.2527540521187006,0.25,0
34,No,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,0,26-35,Upper-Middle,6-10 years,0,1,0.8,0.6,1.0,0,3.0,1.1131754779090441,0.09090909090909091,0
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,0,18-25,Lower-Middle,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.4285714285714285,0,3.25,1.3165093388929454,0.375,0
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,1,56+,High,6-10 years,0,5,0.9,0.9,0.3225806451612903,1,2.5,1.0194298466330336,0.21875,1
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,1,7,3,3,4,2,0,3,0,36-45,Low,4-5 years,0,4,0.5,0.75,0.5714285714285714,0,2.5,0.8565025325531374,0.375,0
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,0,36-45,Lower-Middle,11+ years,0,9,0.4666666666666667,0.8666666666666667,0.8823529411764706,0,2.0,0.8431054762481723,0.1111111111111111,0
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,No,11,3,3,0,11,2,3,10,9,0,8,0,46-55,Upper-Middle,6-10 years,0,10,0.9,0.8,0.9090909090909092,0,3.5,0.8045020911978118,0.08333333333333333,0
27,No,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,No,14,3,2,1,5,4,3,1,0,0,0,0,26-35,Low,0-1 years,1,1,0.0,0.0,0.2,0,3.0,0.9092490228276707,1.3333333333333333,0
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,3,2,0,29,1,2,5,2,0,3,0,46-55,High,4-5 years,0,5,0.4,0.6,0.1724137931034483,0,2.5,0.8476640819860763,0.1,0
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,No,15,3,3,0,0,5,4,0,0,0,0,0,18-25,Low,0-1 years,1,0,0.0,0.0,0.0,0,3.75,0.578058475049478,1.0,0
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,No,12,3,2,1,10,0,3,9,7,0,0,0,26-35,Upper-Middle,6-10 years,0,9,0.7777777777777778,0.0,0.9,0,3.25,0.9746873613104006,0.0,0
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,0,26-35,Upper-Middle,6-10 years,0,6,0.3333333333333333,0.0,0.75,0,3.25,0.9216184242411042,0.3333333333333333,0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8,1,46-55,High,11+ years,0,16,0.3684210526315789,0.4210526315789473,0.7916666666666666,1,2.25,0.8833327958301108,0.24,0
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9,0,56+,High,11+ years,0,4,0.8421052631578947,0.4736842105263157,0.5757575757575758,1,2.5,0.8644341825275754,0.11764705882352941,0
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,No,20,4,3,3,5,2,3,5,4,0,0,0,26-35,Low,4-5 years,1,5,0.8,0.0,1.0,0,2.5,0.7280450936532533,0.16666666666666666,0
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,No,20,4,2,3,15,0,3,12,11,11,8,0,36-45,Upper-Middle,11+ years,0,1,0.9166666666666666,0.6666666666666666,0.8,0,2.5,1.1589746975715878,0.3125,0
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,No,13,3,1,2,10,1,3,8,7,7,7,0,26-35,Upper-Middle,6-10 years,0,1,0.875,0.875,0.8,0,2.25,0.986682395031543,0.36363636363636365,0
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,No,14,3,3,0,3,3,4,1,0,0,0,1,26-35,Low,0-1 years,1,1,0.0,0.0,0.3333333333333333,0,3.5,0.9993127579222821,1.75,0
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2,1,26-35,Lower-Middle,4-5 years,1,1,0.5,0.5,0.8,1,3.0,0.8385619028689518,0.0,0
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,3,4,3,4,2,3,4,2,0,3,0,36-45,Low,4-5 years,1,4,0.5,0.75,1.0,0,3.5,0.9365193171192662,0.2,0
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,No,11,3,4,0,14,2,4,14,11,4,11,0,26-35,Upper-Middle,11+ years,0,10,0.7857142857142857,0.7857142857142857,1.0,0,3.75,1.215315007473923,0.06666666666666667,0
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,No,11,3,3,1,5,0,3,5,3,0,4,0,26-35,Lower-Middle,4-5 years,1,5,0.6,0.8,1.0,0,2.5,0.8585536257375224,0.16666666666666666,0
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7,1,26-35,Upper-Middle,6-10 years,0,4,0.2,0.7,1.0,1,3.25,1.1229895964081607,0.09090909090909091,1
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4,0,36-45,Upper-Middle,4-5 years,0,4,0.8,0.8,0.625,1,3.25,1.1122667632332,0.3333333333333333,0
51,No,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,No,11,3,2,0,14,5,3,4,2,3,2,0,46-55,High,4-5 years,0,1,0.5,0.5,0.2857142857142857,0,2.25,1.0793244059675884,0.13333333333333333,0
41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3,0,36-45,Upper-Middle,6-10 years,0,3,0.3333333333333333,0.5,0.5,1,2.75,0.9935886265679583,0.23076923076923078,0
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3,0,36-45,Lower-Middle,6-10 years,0,5,0.6666666666666666,0.5,0.75,1,3.25,1.0750237065476327,0.7777777777777778,0
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,13,3,1,0,8,2,4,5,4,1,2,0,26-35,High,4-5 years,0,4,0.8,0.4,0.625,0,2.75,1.8170658658178978,0.6666666666666666,0
32,No,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2,0,26-35,Lower-Middle,2-3 years,1,2,0.6666666666666666,0.6666666666666666,0.75,1,2.0,0.7411476896184623,0.0,0
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,No,21,4,2,1,13,2,3,6,4,0,5,0,36-45,High,6-10 years,0,6,0.6666666666666666,0.8333333333333334,0.4615384615384615,0,2.75,1.1123275304988738,0.21428571428571427,0
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,No,11,3,2,0,6,3,2,3,2,1,2,0,18-25,Upper-Middle,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.5,0,2.0,1.1326219719721082,0.2857142857142857,0
52,No,Travel_Frequently,322,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2,0,46-55,High,4-5 years,0,5,0.6,0.4,0.2083333333333333,1,2.75,0.854436622589374,0.08,0
43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8,0,36-45,Lower-Middle,11+ years,0,19,0.35,0.4,1.0,1,1.5,0.7416929184239689,0.047619047619047616,0
27,No,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4,0,26-35,Upper-Middle,6-10 years,0,2,0.3333333333333333,0.6666666666666666,1.0,1,3.75,1.048474992988943,0.14285714285714285,0
27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7,1,26-35,Low,6-10 years,0,1,0.25,0.875,1.0,1,3.5,0.859014270185258,0.1111111111111111,0
26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,No,12,3,4,0,5,2,3,4,3,1,1,0,26-35,Lower-Middle,4-5 years,1,3,0.75,0.25,0.8,0,3.0,1.4008319593998526,0.0,0
42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,0,No,14,3,3,1,21,5,3,20,7,0,9,0,36-45,High,11+ years,0,20,0.35,0.45,0.9523809523809524,0,2.5,1.0835419961409296,0.0,0
52,No,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,No,13,3,3,0,12,2,1,5,4,0,4,0,46-55,Lower-Middle,4-5 years,0,5,0.8,0.8,0.4166666666666667,0,2.0,1.058518002107983,0.6923076923076923,0
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,No,18,3,1,0,8,6,3,3,2,0,2,0,36-45,Lower-Middle,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.375,0,2.0,1.3021565524236847,0.4444444444444444,0
35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,No,11,3,3,0,10,2,3,2,2,2,2,0,26-35,High,2-3 years,0,0,1.0,1.0,0.2,0,3.25,0.953627320561397,0.18181818181818182,0
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,No,11,3,2,1,7,2,2,3,2,0,2,0,18-25,Lower-Middle,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.4285714285714285,0,2.25,1.1586286877310767,0.5,0
26,No,Travel_Rarely,652,Research & Development,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,No,12,3,4,0,8,2,3,7,7,0,7,0,26-35,Lower-Middle,6-10 years,0,7,1.0,1.0,0.875,0,2.75,1.2838567496753772,0.0,0
29,No,Travel_Rarely,332,Human Resources,17,3,Other,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,No,13,3,1,0,10,3,2,10,9,0,9,0,26-35,Upper-Middle,6-10 years,0,10,0.9,0.9,1.0,0,1.5,0.8136696257898355,0.09090909090909091,0
